Issue id,Status,Summary,Issue Type,Created,Author,Resolution,Resolved,Description,Creator,Labels,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary,Comment author,Commentary
6057,OPEN,extending HYPHEN_INSENSITIVE setting to cover more use cases,Area: core; Topic: completion,2019-04-07 18:11:02 +0000 UTC,gasparch,Opened,,"While changing from tcsh I found file completion configured by oh-my-zsh unfamiliar and inflexible.
Turns out that zsh provides huge flexibility in matching and expanding, but it requires digging into murky parts of documentation and lot's of experiments.

Should we make it easier with some predefined completion levels with increasing levels of flexility/greediness? If yes - I'll file PR with following changes. 

cc @mcornella @Gravemind @forivall 

Also tell me test cases which you would like to work on each level, so I'll test how it can be expressed in zsh completion logic.

FUZZY_COMPLETION=0 - to behave like HYPHEN_INSENSITIVE=false
FUZZY_COMPLETION=1 - to behave like HYPHEN_INSENSITIVE=true (big-file can be completed by big_file, but no fuziness)

For next levels imagine there is a directory with those files
```
another_file
any-big_file.sh
attributes.sh
```

FUZZY_COMPLETION=20 - to allow pattern matching 
- `a-b-f` or `a_b_f` competed by `any_big-file`
- `a-f` matched by `another_file`, but not the `any_big-file.sh`
- `a.sh` completed by `attributes.sh` and on next tab - by `any-big_file.sh`
FUZZY_COMPLETION=30 - to allow greedy pattern matching
- `a-b-f` competed by `any_big-file.sh`
- `a-f` matched by `another_file` and `any_big-file.sh`
- `a.sh` completed by `attributes.sh` and on next tab - by `any-big_file.sh`

Level 2 feels mostly like tcsh behavior with `set complete = enhance` options set.

FUZZY_COMPELTION=100 - to allow fully fuzzy completion as sugessested in [here](http://stackoverflow.com/a/25556544/6465543)


",,,,,,,,,,,,,,
5971,OPEN,Please declare global variables as such,Enhancement,2019-04-07 13:33:10 +0000 UTC,madduck,Opened,,"Please use `declare -g` on variables that you want to be global, so that users of `setopt warn_create_global` can use omz without countless warnings like

    /home/madduck/.zsh/oh-my-zsh/oh-my-zsh.sh:14: scalar parameter ZSH_DISABLE_COMPFIX created globally in function sourcedir

etc.",,,mcornella,"
--
`warn_create_global` shouldn't be used in an interactive session. That said, when we abide to a more strict code styling guidelines this will be thought of.
--
",,,,,,,,,,
5804,OPEN,gnu coreutils theme conflict,Area: core; Enhancement,2020-03-12 15:20:21 +0000 UTC,OAuthBringer,Opened,,"I've been using oh my zsh for probably about three years now, and I recently updated to sierra.  My shell config is version controlled and it installs fine, but when I installed `coreutils` via `brew` and overwrote the default OSX utils  I lost all of the zsh LS configuration.  

I know that the `gdircolors` > `dircolors` conversion is the culprit, but I'm unsure of how to work around it.  Any advice?  




",,,aespinoza,"
--
I have this problem as well.
--
",Thrilleratplay,"
--
@neolytics Ugh, that has been annoying me for a while and thank you for figuring out the culprit is `dircolors`.  

~~I was able to fix this by aliasing gdircolors~~

EDIT:  It looks like that only worked because I ran `source ~/.zshrc` afterwards.  Adding `source $ZSH/oh-my-zsh.sh` to the end of zshrc is a permanent hacky solution:
```bash
echo 'source $ZSH/oh-my-zsh.sh' >> ~/.zshrc && source  ~/.zshrc
```


--
",mcornella,"
--
You could alias gdircolors before the source OMZ line.
--
",,,,,,
5721,OPEN,The git plugin has too many aliases,Discussion; Plugin: git; Topic: alias,2020-07-26 19:53:39 +0000 UTC,mcornella,In progress,,"This is a recurring sentiment:

https://twitter.com/RaymondGulbr/status/808964779121475585:
![screenshot of Raymond Gulbrandsen's tweet](https://cloud.githubusercontent.com/assets/1441704/21396621/2713d72e-c7a1-11e6-8504-f476a6519d20.png)

https://github.com/robbyrussell/oh-my-zsh/issues/3288#issuecomment-145481037
https://github.com/robbyrussell/oh-my-zsh/issues/3288#issuecomment-267463829
https://github.com/robbyrussell/oh-my-zsh/issues/3682#issuecomment-78437079

This has many harmful side-effects, mainly added commands (some of which are destructive and at one keystroke). Some aliases also might override installed commands, which then need to be selectively disabled or renamed. There is #4585 pending but no closer to being merged.

Meanwhile, more and more people want to add their own little alias, without thinking about the added benefits or costs to the common interest.

One possible fix for that is having bundles of aliases for specific workflows, such that if certain git commands are used together very frequently we alias them and group these aliases into specific functions or if branches. For example, if one does not use commit signing regularly, not having that be there by default.

This is a discussion issue and it is in a very early stage, so we're quite far from a PR fixing this.
What other solutions can you think of?",,,obcilion,"
--
I'd be fine with removing all but the most common ones (add, status, branch etc.) and letting users define their own after that. Having bundles is also a good idea, but how would installing of alias bundles be managed?
--
",mcornella,"
--
My thinking is maybe adding some configuration variables, like `$GIT_PLUGIN_USE_SIGNING`, and having one for each bundle of aliases. The user would then set up these configuration variables in their zshrc file.

Another option would be to have multiple functions that define such aliases, and again, the user would call them in their zshrc files. 

I'm open to other suggestions and I'll think about other options we may have. But yes, many aliases could be purged from the main plugin and leave only the absolute necessary.
--
",muesli,"
--
I was getting rather annoyed by all kinds of ""random"" aliases defined on my system by various oh-my-zsh plugins, so I went ahead and separated the aliases from the plugins for the git and golang plugin at least.

See here:
https://github.com/muesli/oh-my-zsh/commit/9db77ac56f01458ea8aad30d75aa2a885cd5c345

This allows you to load aliases separately in your .zshrc:
aliasdefs=(golang)

--
",shinenelson,"
--
I'd prefer just segregating them into multiple plugins based on their usage. (Just my 2 ¢)
--
",noraj,"
--
`gm` alias is problematic when using **Graphics Magick**, this is the name of the main command, see http://stackoverflow.com/questions/29452564/git-fatal-error-when-using-graphics-magick-convert-command. I also said that [here](https://github.com/robbyrussell/oh-my-zsh/issues/6832#issuecomment-390722815).

Any solution to remove those useless aliases but keeping plugins ?
--

--
As I said in #5115. The solution is easy. oh-my-zsh should provide a switch to disable the aliases. No need to remove them.
--
",iMouath,"
--
There's also some dangerous commands that should **not** be aliased.
example:

```
**gpristine='git reset --hard && git clean -dfx'**
grh='git reset'
grhh='git reset --hard'
groh='git reset origin/$(git_current_branch) --hard'
gunwip='git log -n 1 | grep -q -c ""\-\-wip\-\-"" && git reset HEAD~1'
```


--
"
5708,OPEN,"Please; add support of "" "" and ' ' text objects to vi-mode plugin",Area: plugin; Topic: bindkey,2020-03-12 15:18:58 +0000 UTC,srghma,In progress,,"And many others text objects as I assume
I cant do `ci""`

zsh 5.2 (x86_64-unknown-linux-gnu)
oh-my-zsh-git r4257.26aae6b-1
",,,srghma,"
--
And how to make `set clipboard=unnamedplus` for vi-mode? :smile: 
--

--
@okapia, That must be added in vi-mode
--

--
@okapia , and I'm already using it, great thanks, I just had noted the obvious
--

--
Thanks @yangmillstheory 
--
",okapia,"
--
Note that the commands for enabling that text object are at the top of Functions/Zle/select-quoted. You can use them in `.zshrc` regardless of what the vi-mode plugin does:

```
     autoload -U select-quoted
     zle -N select-quoted
     for m in visual viopp; do
       for c in {a,i}{\',\"",\`}; do
         bindkey -M $m $c select-quoted
       done
     done
```
It'll also work for other characters if bound appropriately, e.g. i: i+ a. a, etc
You might also want to look at Functions/Zle/select-quoted and select-word-match (new in zsh 5.3).
--

--
@BjornMelgaard: yes, it _ought_ to be added but I'm not an oh-my-zsh contributor so can't do that for you. I'm just trying to be helpful by pointing out _what_ would need to be added and that you can use it directly from your `.zshrc` as a (hopefully) short-term solution.
--
",yangmillstheory,"
--
I found a snippet that I'm including in my own patched `vi-mode.plugin.zsh` [here](https://www.linux.org.ru/forum/general/12280266) (need to translate the page). Looks like https://github.com/robbyrussell/oh-my-zsh/issues/5708#issuecomment-271066670 will only work for quotes, not brackets.
--
",softmoth,"
--
By the way, this is supported in the [vim-mode](https://github.com/softmoth/zsh-vim-mode) plugin add-on.
--
",,,,
5661,OPEN,Autocomplete for path components separated by dash stopped working,Area: core; Topic: completion,2019-04-07 17:26:23 +0000 UTC,grossws,Opened,,"Current `master` (`3477ff25274fa75bd9e6110f391f6ad98ca2af72`) lacks of previosly working function which allowed autocompletions of things like `cd do-re<tab>` to `cd docker-repo` (for existsing directory `docker-repo`, of course). I'm not sure if it worked with things like `do_re -> docker_repo`.

If path components are separated by `/` it works as expected: `cd an/pr<tab>` becomes `cd ansible/project1` (for existing directory structrure `ansible/project1`).

Steps to reproduce:
- `mkdir -p docker-repo`
- `cd do-re<tab>`
- nothing happens

Expected:
- `cd do-re<tab>`
- expands to `cd docker-repo`.",,,kevin,"
--
No news on this? I really miss this feature, but not sure if it was intentional or a bug.
--
",,,,,,,,,,
5598,OPEN,repo plugin doesn't complete multiple projects for 'repo forall',Area: plugin; Enhancement; Topic: completion,2019-04-06 16:15:01 +0000 UTC,,Opened,,"I expected 'repo forall' to assume directory name completion until I do -^I. Instead, only the first name is completed and zsh assumes option completion afterwards.",,,,,,,,,,,,,,
5560,OPEN,Recent completion changes don't allow fuzzy matching,Topic: completion,2019-04-08 20:58:26 +0000 UTC,rodfersou,In progress,,"For now there is this workaround that seems to work for everybody: https://github.com/robbyrussell/oh-my-zsh/issues/1398#issuecomment-255596509. Have a look and report any issues.

Related: #1398 #5435.
─ @mcornella

---

When I try to change directory:

```
$ cd /s/s.s.l <tab>
```

I expect that it completes as:

```
$ cd /srv/sc.social.like
```

but it is not working.. I  don't know where to check this bug.. it worked fine in my old ubuntu, but this week I start using arch linux, and this bug is driving me crazy..

omz-debug.log
*REDACTED*
",,,mcornella,"
--
This will be the issue to track this problem, for everybody that has it. So please subscribe for updates.

--
",rodfersou,"
--
@mcornella the workaround didn't work for me.. is it possible to explain what commit start the mess? I didn't find it

--

--
nevermind.. I could add the workaround now! thanks

--
",jalexvig,"
--
A workaround from [this post](https://superuser.com/a/815317/686936):

Add the following to your `.zshrc`

```zsh
# 0 -- vanilla completion (abc => abc)
# 1 -- smart case completion (abc => Abc)
# 2 -- word flex completion (abc => A-big-Car)
# 3 -- full flex completion (abc => ABraCadabra)
zstyle ':completion:*' matcher-list '' \
  'm:{a-z\-}={A-Z\_}' \
  'r:[^[:alpha:]]||[[:alpha:]]=** r:|=* m:{a-z\-}={A-Z\_}' \
  'r:|?=** m:{a-z\-}={A-Z\_}'
```
--
",,,,,,
5486,OPEN,git_prompt_status is slow on cygwin,Area: theme; Bug; Performance; Platform: Windows,2019-04-10 10:04:04 +0000 UTC,TheDauthi,In progress,,"git_prompt_status is rather slow on cygwin, and on other platforms where spawning a subshell is slow.
Two cases:
(first, just calling the function, second is inside a fresh linux kernel tree. )

```
TheDauthi@Hera:~$ time (git_prompt_status)
( git_prompt_status; )  0.21s user 0.41s system 97% cpu 0.636 total
TheDauthi@Hera:~/Projects/linux$ time (git_prompt_status)
( git_prompt_status; )  2.41s user 9.50s system 228% cpu 5.216 total
```

(Not much we can do about the second one, it's due to the slowness of the git status itself)
Identical setup on linux:

```
billyconn@Hades:~$ time (git_prompt_status)
( git_prompt_status; )  0.00s user 0.01s system 16% cpu 0.047 total
billyconn@Hades:~/Projects/linux$ time (git_prompt_status)
( git_prompt_status; )  0.06s user 0.08s system 85% cpu 0.173 total
```

Tracking this down, it's the spawning of the greps (which is no shock; cygwin emulation of fork is well-known, and grep is somehow particularly slow).  I rewrote this function to use zsh builtins and an ugly bit of sed instead of spawning greps:

Cygwin:

```
TheDauthi@Hera:~$ time (git_prompt_status)
( git_prompt_status; )  0.07s user 0.04s system 117% cpu 0.102 total
TheDauthi@Hera:~/Projects/linux$ time (git_prompt_status)
( git_prompt_status; )  2.30s user 8.75s system 241% cpu 4.567 total
```

It's faster on linux, too, but linux was already fast:
Linux:

```
billyconn@Hades:~$ time (git_prompt_status)           
( git_prompt_status; )  0.00s user 0.00s system 0% cpu 0.008 total
billyconn@Hades:~/Projects/linux$ time (git_prompt_status)
( git_prompt_status; )  0.06s user 0.09s system 104% cpu 0.137 total
```

https://github.com/TheDauthi/git-prompt-status

I didn't make a pull request; this is in a frequently-used lib so I didn't want to touch it without testing, if there's even interest in using a modified version.  I wrote a FEW tests (they're in the test directory), but will try to add more.  I also would like to know if/how you typically integrate tests, as what's there is just something I hacked up in a couple of hours.

Not sure how the command works on OSX yet, don't have a machine to test on until Monday.  I suspect that the sed statements will need to be re-quoted.  Wanted to gauge interest and get feedback before continuing.
",,,mcornella,"
--
Feel free to make a PR, I'm all for using all zsh builtins. Thanks! 

--
",igitur,"
--
Was this ever PR'ed / merged?
--

--
Ok, thanks. Bit of a side question: how did you track down the cause of the slow prompt? Even after using your sed-based version, my prompt it still slow and I suspect it's the damn corporate anti-virus. But I need a way to verify that.
--

--
@TheDauthi Yes, I'm on babun (cygwin + extras). Turns out it was the anti-virus. It does a real-time scan for every fork, which exacerbates the issue. Thanks for your help.
--
",TheDauthi,"
--
I made a PR, but it was never merged.

There's also a sed-based version in that linked repo. It's even faster (another multiple) because it only counts unique status lines. But I never got around to testing it on BSD platforms, and it doesn't use ZSH builtins.
--

--
I started out by looking at the outputs of `echo $PROMPT`, `echo $RPROMPT`, `echo $RPROMPT2` and `echo $PROMPT_COMMAND`. That shows what functions are being called before/after each prompt. Testing each function separately using `$(function-name)` will show which one is taking its time. From there, it's just a matter of taking apart the functions individually.

If you're on Cygwin, I'd give it an 98% chance of being extra subshells or commands (especially grep) being executed. Forking and running commands (including subshells) is extremely slow on cygwin, because it's not really forking, it's creating a process and then cloning the previous command's entire data segment, stack, heap, etc. manually into the new process. The Windows kernel itself does support forking, but that functionality isn't exposed to the win32 subsystem.

If you're on another environment, the only real things I've seen used that killed performance in a prompt was a plugin function that scanned and parsed the history file and rewrote it after every command and one that was trying to do a git fetch after every one.
--

--
That's interesting. I'd suspect that with the extra work with the anti-virus, the pure-shell-parser version would be the faster one.  That means that the sed one should be faster in some cases, but the pure shell one would be a more consistent improvement.

Too bad we need the 'stashed' status, or we could cut the number of forks in half. On Cygwin, it might actually be better iterating up the directory tree for that status, looking for .git/refs/stash, since we don't care about anything other than whether there is a stash or not. But that change would be better served by a plugin, since it's a Cygwin-only hack.

**EDIT**: @igitur the other issue you linked to is exactly what caused me to write this. I also use babun and had switched to the theme I normally use from Linux.
--

--
#5531. 

It also provides more data for someone to use if someone wanted (the count of each type of modification), and would be trivially easy to change the order. There's no extra work being done, it's just a side-effect of how it's being counted now.

I'll be happy to fix any problems found. It's been tested somewhat (linked repo), but that's no guarantee that I didn't miss anything.
--

--
1. Agreed. But there is also significant overhead for the fork itself. You can see what the performance looks like for each portion by running the tests, as one set of tests actually cuts out the git status portion entirely and replaces them with fixture data. When running on real-world git repos, the git portion was faster than the other overhead for small repositories, but grew much slower as the size increased. The PR improves on that problem too, by eliminating all but one of the git status calls. git status itself does not seem to have any hooks, as it's not a modifying request. I could be wrong, in which case I'll go look at the source to see if there's any way of skipping the hook, like there is for committing.

2. Agreed, but this change does not have that functionality. That is already in a different function. There is also one other reason to not check .git for data that I've never seen used in real life: it's possible to change where the .git directory goes (ie, it's possible to move it outside the repository root directory). I'm assuming that's functionality that's used for read-only/network/ancient filesystems. This is the reason I did not iterate upwards to check for a stash: I did not want to break existing behaviour, even if it's in an edge-case. I actually had to research to see if this was possible when I wrote the code, as my original attempt did exactly what you are suggesting.

3. Problematic. First: this function is used in several other places (including themes not shipped with oh-my-zsh), which means we really can't change the exposed portions without breaking backwards-compatibility for other people. Second: all of the data is coming from the same git command; duplicating it would negate the goal and works against your first point. I could pass the data over to a separate function to parse the status line, and considered that, but... well, I'm lazy and didn't think it cleaned things up much more. I agree with that they _should_ be separate, if for no other reason than to allow people to put them in different locations in their prompt.

4. We should use --porcelain to ensure this functionality doesn't break in the future (non-porcelain text can be changed, though it rarely is). I'm aware I'm not using it for stashed - I might want to revisit that, it was just laziness on my part. I _should_ test the other flags to see if it improves speed on large repos on Cygwin. I mostly didn't because I was keeping previous behaviour again, but if it increases speed without changing functionality, I'm all for it.
--

--
It's different code and does a different thing, but possibly the same underlying problem. We're a bit off topic here, but your point is valid and should be noted for anyone coming across the problem: for a large codebase (or a very slow filesystem), anything calling git status underneath may be slow. I've seen several attempt to fix that, from trying to kill the git status process after a timeout to caching the output. I don't think any of them have been successful yet. I think the current suggestion is to use `git config --add oh-my-zsh.hide-status 1` in any slow git repository to make oh-my-zsh ignore building the status for that particular directory.
--
",robbyrussell,"
--
@TheDauthi could you link to your PR for me?
--
",iegik,"
--
1. On `git status` there are hooks lounched and checks for EOL /whitespaces and so on. In Windows there is some troubles with `core.autocrlf`. So, if You have large project, git will check each file state.... it will be a lot of resource usage.
2. The main feature (light one) is detecting branch name. It can be done with parsing content of `.git/HEAD`. Easy.
3. I think getting state of uncommited files and getting branch/pushed content history state should be seporate process.

Also checkout https://gist.github.com/sindresorhus/3898739.
--

--
Actually, my shell was freezing because of Russel's theme of zsh on function `git_prompt_info` (I guess it is same as `git_prompt_status`). I've to disable git plugin and also `$PROMPT` variable.
--
",CiderAndWhisky,"
--
I have the same proplem here - Win10, Ubuntu Subsystem, Oh-My-Zsh:
time (git_prompt_status)
--> ( git_prompt_status; )  0.05s user 6.73s system 253% cpu 2.674 total

This is on an i7 with an ssd, however the git repo resides in /mnt/d/..., so this is on an NTFS device, not the virtual extfs used by the bash.

Any ideas except hide-status?
--

--
My current work-around: Comment the line ""prompt_git"" at the very end of the agnoster theme (~/.oh-my-zsh/themes/agnoster.zsh-theme) - Snappy as hell, but no branch info any more. :-/
--
"
5405,OPEN,Opening files with emacsclient; creates a second frame...,Area: plugin; Bug,2020-04-04 07:33:33 +0000 UTC,jakobadam,Opened,,"When I open files with `e` from the command line emacs opens a second frame. Why not open the file in the main frame? 

https://github.com/jakobadam/oh-my-zsh/blob/master/plugins/emacs/emacsclient.sh#L8

kind regards,
Jakob
",,,PrestanceDesign,"
--
Hi,

I have the same issue.
@jakobadam Have you found a solution ?
--
",lbolla,"
--
I would like this merged, too.
--

--
With one frame:
``` » emacsclient --eval '(frame-list)'
(#<frame emacs26@lbolla-Latitude-7490 0x142ec30>)
```

With no frames:
```
~ » emacsclient --eval '(frame-list)'
(#<frame F1 0xc947b0>)
```
--

--
This is still bugging me. Also, given the number of people that have forked `ohmyzsh` just to fix the emacsclient.sh function that checks for the existing frames I think it would be worth to make it configurable.
E.g.:
```
_emacsfun()
{
    # get list of emacs frames.
    frameslist=`emacsclient --alternate-editor '' --eval '(frame-list)' 2>/dev/null | egrep -o '(frame)+'`

    if [ ""$(echo ""$frameslist"" | sed -n '$=')"" -ge ${EMACS_FRAMELIST_MAX:1} ] ;then
...
```
Users could set `EMACS_FRAMELIST_MAX` to whatever they like, to indicate how many frames they want max (and open in existing frames otherwise).
--
",mimischi,"
--
I experience a related problem: If `emacs` is opened by anything like `sudo -e`, `yoaurt` or whatever other process, it will open a new frame.

Running `e foo.bar` opens the file `foo.bar` in the same expected main frame for me (so it is not exactly the problem mentioned here?)

Both `$VISUAL` and `$EDITOR` are set to `emacs` and the latter is:

```bash
$ which emacs
emacs: aliased to /home/mischi/.oh-my-zsh/plugins/emacs/emacsclient.sh --no-wait
```

## Update (Resolved)

Well I'm stupid. For whatever reason, I set `EDITOR` and `VISUAL` to `emacs` in my `.zshrc` (as mentioned above). Unsetting those resolves my problem.

--
",mcornella,"
--
This was recently fixed.

EDIT: it wasn't. Now it really is.
--
",akinnane,"
--
@PrestanceDesign or @lbolla are you able to run `emacsclient --eval '(frame-list)'` with no emacs frames created and then with a frame created. Can you add the output of those commands to this ticket, please?
--
",jokuha,"
--
This is to describe the problem on Emacs Mac (https://bitbucket.org/mituharu/emacs-mac, installed through MacPorts as emacs-mac-app), to ask for a solution, and to support the suggestion of @lbolla to let the user set EMACS_FRAMELIST_MAX before opening a new frame – at least, as a intermediate workaround.

Indeed, using this current GNU Emacs the expected default number of frames is wrong. Here, there's always one frame open:

Emacs version:
```
± emacsclient --eval '(version)'   
""GNU Emacs 26.3 (build 1, x86_64-apple-darwin19.3.0, Carbon Version 162 AppKit 1894.3)\n of 2020-03-24""
```

Output of frame-list with 1 and 2 frames open:
```
± emacsclient --eval '(frame-list)'
(#<frame hostname: *Messages* 0x10a28c438>)
± emacsclient --eval '(frame-list)'
(#<frame hostname: *Messages* 0x116855e30> #<frame hostname: *Messages* 0x10a28c438>)
```
Trying to close the last frame results in `funcall-interactively: Attempt to delete the sole visible or iconified frame`
Running the test command with the sole frame iconized (minimized) yields one frame but without a buffer specified
```
± emacsclient --eval '(frame-list)' 
(#<frame Emacs@hostname 0x10a28c438>)
```
But even in the last case I do not want a new frame, I want this iconized frame to be used and made visible – which is what the emacsclient command does automatically already.
--
"
5186,OPEN,Prefix/suffix names of virtualenv prompt info,Area: plugin; Feature,2020-03-12 15:25:08 +0000 UTC,xueruini,Opened,,"According to the naming convention for other plugins, the prefix and suffix names for virtualenv should be `ZSH_THEME_VIRTUALENV_PROMPT_PREFIX` and `ZSH_THEME_VIRTUALENV_PROMPT_SUFFIX`, respectively, instead of `ZSH_THEME_VIRTUAL_ENV_PREFIX` and `ZSH_THEME_VIRTUAL_ENV_SUFFIX` as in:
https://github.com/robbyrussell/oh-my-zsh/blob/master/lib/prompt_info_functions.zsh#L13-L15
",,,,,,,,,,,,,,
